flybaseCG	module	DE_condition	padj
CG10328	2	celltype_JW18_vs_S2	2.39799773020295e-17
CG10335	2	celltype_JW18_vs_S2	4.88896096144148e-47
CG1034	2	celltype_JW18_vs_S2	3.35684187871442e-304
CG10346	2	celltype_JW18_vs_S2	2.21701206929378e-13
CG10353	2	celltype_JW18_vs_S2	1.16399444269819e-44
CG10377	2	wMel_vs_uninf	1.05674362657561e-08
CG10379	2	wMel_vs_uninf	8.71368791399532e-103
CG10382	2	celltype_JW18_vs_S2	1.32311644998162e-35
CG10392	2	celltype_JW18_vs_S2	0.000177032528643245
CG1041	2	celltype_JW18_vs_S2	6.90749959814733e-31
CG10415	2	celltype_JW18_vs_S2	7.78870255358784e-99
CG10420	2	celltype_JW18_vs_S2	7.45844226603863e-123
CG10426	2	celltype_JW18_vs_S2	3.97846565447491e-29
CG10431	2	celltype_JW18_vs_S2	0.00063326530971966
CG10435	2	celltype_JW18_vs_S2	3.87304922834543e-08
CG10445	2	celltype_JW18_vs_S2	2.41242171652232e-18
CG10462	2	celltype_JW18_vs_S2	1.58923684063664e-07
CG10492	2	celltype_JW18_vs_S2	7.71307011639391e-11
CG10493	2	celltype_JW18_vs_S2	3.72228355144685e-55
CG10497	2	celltype_JW18_vs_S2	0
CG10538	2	celltype_JW18_vs_S2	4.83490401762065e-41
CG10545	2	celltype_JW18_vs_S2	2.99882643286841e-79
CG10555	2	celltype_JW18_vs_S2	9.36107915048919e-10
CG10561	2	celltypeJW18.infectionwMel	0.00144159344480032
CG10563	2	wMel_vs_uninf	2.47700297622532e-05
CG1058	2	celltype_JW18_vs_S2	2.09526290406149e-56
CG10580	2	celltype_JW18_vs_S2	0
CG10582	2	wMel_vs_uninf	2.45952522435786e-11
CG10585	2	celltype_JW18_vs_S2	3.23605366658769e-31
CG10589	2	celltype_JW18_vs_S2	2.97790194023299e-41
CG1059	2	celltypeJW18.infectionwMel	5.95501997978239e-15
CG10620	2	celltype_JW18_vs_S2	1.95410094427427e-191
CG10623	2	celltype_JW18_vs_S2	1.84803124947843e-16
CG10627	2	celltype_JW18_vs_S2	7.00141679345532e-49
CG1063	2	wMel_vs_uninf	7.61536797937917e-238
CG1064	2	celltype_JW18_vs_S2	1.93788301096832e-43
CG10646	2	celltype_JW18_vs_S2	1.89662304170605e-35
CG10669	2	celltype_JW18_vs_S2	0.000591368022958309
CG10681	2	celltype_JW18_vs_S2	1.11567011754712e-05
CG10682	2	celltype_JW18_vs_S2	5.25361398376573e-77
CG10686	2	celltype_JW18_vs_S2	1.93378885619313e-223
CG10695	2	celltype_JW18_vs_S2	1.00079968925691e-175
CG1070	2	celltype_JW18_vs_S2	0
CG10702	2	celltype_JW18_vs_S2	2.13319423199155e-74
CG10712	2	celltype_JW18_vs_S2	4.90675857625682e-34
CG10724	2	celltype_JW18_vs_S2	2.16239321277641e-245
CG10732	2	celltype_JW18_vs_S2	2.9690323606584e-136
CG10734	2	celltype_JW18_vs_S2	1.16622121045005e-25
CG10741	2	celltype_JW18_vs_S2	9.50945234488924e-108
CG10753	2	celltype_JW18_vs_S2	4.72553521779237e-36
CG10754	2	celltype_JW18_vs_S2	1.72148591636346e-45
CG10777	2	celltype_JW18_vs_S2	3.54492259823016e-72
CG1079	2	celltype_JW18_vs_S2	2.72459375723209e-72
CG10795	2	celltype_JW18_vs_S2	2.96334956896094e-98
CG1081	2	celltypeJW18.infectionwMel	0.000450101125284389
CG10811	2	celltype_JW18_vs_S2	2.61753667610926e-23
CG10825	2	celltype_JW18_vs_S2	5.75103886508556e-06
CG10837	2	celltype_JW18_vs_S2	3.7192289660482e-199
CG1084	2	celltype_JW18_vs_S2	1.58650127228201e-103
CG10851	2	celltypeJW18.infectionwMel	4.28910506739881e-25
CG10858	2	celltype_JW18_vs_S2	2.6351403423453e-101
CG10874	2	celltype_JW18_vs_S2	3.36330396484077e-26
CG1088	2	celltype_JW18_vs_S2	0
CG10897	2	wMel_vs_uninf	1.0164332773553e-44
CG10907	2	celltype_JW18_vs_S2	0.00113894529303129
CG10915	2	celltype_JW18_vs_S2	4.94052121307428e-47
CG10924	2	celltype_JW18_vs_S2	0
CG10932	2	celltypeJW18.infectionwMel	2.46929130365835e-09
CG10939	2	celltype_JW18_vs_S2	2.59146722124003e-33
CG10948	2	celltype_JW18_vs_S2	7.22698648248862e-104
CG10959	2	wMel_vs_uninf	0.000163336952649312
CG10961	2	wMel_vs_uninf	2.04423923122029e-09
CG10967	2	celltype_JW18_vs_S2	0
CG10971	2	celltype_JW18_vs_S2	4.67005465617331e-82
CG10975	2	celltype_JW18_vs_S2	1.34777470535881e-155
CG10979	2	celltype_JW18_vs_S2	2.20011204277327e-28
CG10984	2	celltype_JW18_vs_S2	1.26006365595125e-88
CG10992	2	celltype_JW18_vs_S2	1.15917214624775e-06
CG11006	2	celltype_JW18_vs_S2	7.15189335641095e-275
CG11009	2	celltype_JW18_vs_S2	0
CG1103	2	wMel_vs_uninf	6.25638467595738e-21
CG11059	2	celltype_JW18_vs_S2	1.50534893481931e-136
CG1107	2	celltypeJW18.infectionwMel	0.00143465000720187
CG11086	2	celltype_JW18_vs_S2	0
CG1109	2	celltype_JW18_vs_S2	0.000682063896235968
CG11092	2	celltype_JW18_vs_S2	5.43073842308609e-36
CG11093	2	celltype_JW18_vs_S2	5.88108316855351e-56
CG11095	2	celltype_JW18_vs_S2	1.9494232866302e-32
CG11115	2	wMel_vs_uninf	7.65821185395455e-25
CG11122	2	celltype_JW18_vs_S2	3.50389264633942e-33
CG11125	2	celltype_JW18_vs_S2	8.6465458568943e-37
CG11127	2	celltypeJW18.infectionwMel	1.47528048194138e-09
CG11128	2	celltype_JW18_vs_S2	8.7270050537543e-17
CG11137	2	celltype_JW18_vs_S2	4.37279492391482e-19
CG11148	2	celltype_JW18_vs_S2	2.30868952554753e-197
CG1115	2	celltype_JW18_vs_S2	0.00363931204885332
CG11151	2	celltypeJW18.infectionwMel	3.62036861584731e-31
CG11177	2	celltype_JW18_vs_S2	5.3949895073261e-246
CG11183	2	celltypeJW18.infectionwMel	2.55118821918064e-25
CG11207	2	wMel_vs_uninf	6.24481668900465e-24
CG11238	2	wMel_vs_uninf	3.49292701105021e-05
CG11268	2	celltype_JW18_vs_S2	2.7330740542338e-90
CG11305	2	celltype_JW18_vs_S2	1.62626261840117e-22
CG11312	2	celltype_JW18_vs_S2	0
CG11330	2	celltype_JW18_vs_S2	2.03583875917871e-19
CG11334	2	celltype_JW18_vs_S2	2.76617232415299e-11
CG11352	2	celltype_JW18_vs_S2	0
CG11367	2	celltype_JW18_vs_S2	1.44944577211684e-11
CG11371	2	celltype_JW18_vs_S2	3.98185597681078e-48
CG11374	2	wMel_vs_uninf	2.08318852694648e-07
CG11387	2	celltype_JW18_vs_S2	0
CG11403	2	celltype_JW18_vs_S2	2.69749489547153e-25
CG11419	2	celltype_JW18_vs_S2	2.62379675419954e-82
CG11423	2	celltype_JW18_vs_S2	0.00694421916292326
CG11456	2	celltype_JW18_vs_S2	6.36880465147874e-22
CG11505	2	celltype_JW18_vs_S2	5.16078193022074e-33
CG11516	2	celltype_JW18_vs_S2	1.14304779823996e-241
CG11533	2	celltype_JW18_vs_S2	8.27604730772917e-173
CG11534	2	celltype_JW18_vs_S2	3.31009963317439e-28
CG11560	2	celltype_JW18_vs_S2	4.67736013589045e-43
CG11607	2	celltype_JW18_vs_S2	1.1509204958157e-09
CG1161	2	celltype_JW18_vs_S2	2.42119125427184e-25
CG11652	2	celltype_JW18_vs_S2	0
CG11671	2	celltype_JW18_vs_S2	2.83044305466961e-77
CG11672	2	celltype_JW18_vs_S2	2.76579327034444e-43
CG11686	2	celltype_JW18_vs_S2	6.99531776183703e-269
CG11695	2	celltype_JW18_vs_S2	0.00340750969805209
CG11696	2	celltype_JW18_vs_S2	3.91277972246658e-05
CG11710	2	celltype_JW18_vs_S2	4.8822406579817e-14
CG1172	2	celltype_JW18_vs_S2	1.55710871527849e-10
CG11734	2	celltype_JW18_vs_S2	3.77108748780819e-157
CG11750	2	celltype_JW18_vs_S2	3.90420218197732e-18
CG11761	2	wMel_vs_uninf	0.00933862915555735
CG11765	2	wMel_vs_uninf	9.36866967032945e-13
CG11771	2	celltypeJW18.infectionwMel	0.000133441942468788
CG11777	2	celltype_JW18_vs_S2	1.02613971090425e-09
CG11781	2	celltypeJW18.infectionwMel	2.72144731787873e-05
CG11784	2	celltypeJW18.infectionwMel	5.01548127970834e-19
CG11793	2	celltype_JW18_vs_S2	2.45705167340289e-07
CG11798	2	celltype_JW18_vs_S2	0
CG11799	2	celltype_JW18_vs_S2	6.97637127091568e-147
CG11802	2	celltype_JW18_vs_S2	1.37892456169723e-09
CG11825	2	celltype_JW18_vs_S2	5.00552429087191e-77
CG11838	2	celltypeJW18.infectionwMel	5.58717005426399e-14
CG11856	2	celltype_JW18_vs_S2	5.53821466574536e-55
CG11866	2	celltype_JW18_vs_S2	1.81051856565174e-47
CG11873	2	celltype_JW18_vs_S2	2.05913576713356e-184
CG11893	2	celltype_JW18_vs_S2	2.54173206177529e-57
CG11895	2	celltype_JW18_vs_S2	6.38175316350362e-228
CG11919	2	celltypeJW18.infectionwMel	1.5325960503895e-16
CG11964	2	celltype_JW18_vs_S2	3.83854942142271e-08
CG11971	2	celltype_JW18_vs_S2	1.74666560938088e-29
CG11983	2	celltype_JW18_vs_S2	1.34298907965884e-21
CG11986	2	celltype_JW18_vs_S2	8.54762304624272e-24
CG11993	2	celltype_JW18_vs_S2	1.47885738648201e-15
CG12000	2	celltype_JW18_vs_S2	3.81968593815257e-10
CG12018	2	celltype_JW18_vs_S2	3.66747679959416e-145
CG12047	2	celltype_JW18_vs_S2	1.55761940054383e-60
CG12052	2	celltype_JW18_vs_S2	3.81514268832256e-12
CG12055	2	celltype_JW18_vs_S2	0
CG12072	2	celltype_JW18_vs_S2	9.48325727419246e-74
CG12101	2	celltypeJW18.infectionwMel	2.6555665435172e-17
CG12107	2	celltype_JW18_vs_S2	1.10378578750969e-06
CG12109	2	celltype_JW18_vs_S2	1.34105128289086e-161
CG12125	2	celltype_JW18_vs_S2	2.3230650493057e-88
CG12130	2	celltype_JW18_vs_S2	1.88134740910795e-79
CG12162	2	celltype_JW18_vs_S2	3.86902470620169e-07
CG12163	2	celltype_JW18_vs_S2	7.46769676339669e-101
CG12165	2	celltype_JW18_vs_S2	8.41869401738591e-170
CG12170	2	celltype_JW18_vs_S2	8.74979228524807e-31
CG12171	2	celltype_JW18_vs_S2	2.38460603475055e-17
CG12173	2	celltype_JW18_vs_S2	0.00367625041922178
CG12178	2	wMel_vs_uninf	0.00652164558819984
CG1218	2	celltype_JW18_vs_S2	3.06024536728883e-85
CG12202	2	celltypeJW18.infectionwMel	7.41449042956088e-21
CG12210	2	celltype_JW18_vs_S2	6.34374305098057e-161
CG12219	2	celltype_JW18_vs_S2	6.84826324512031e-09
CG12230	2	celltype_JW18_vs_S2	1.22509936540634e-19
CG12234	2	celltype_JW18_vs_S2	2.18133223408112e-100
CG12235	2	wMel_vs_uninf	2.12247428935137e-05
CG12237	2	celltype_JW18_vs_S2	1.39269410933971e-20
CG12238	2	celltype_JW18_vs_S2	8.67585660184613e-26
CG12249	2	celltype_JW18_vs_S2	0
CG12250	2	celltype_JW18_vs_S2	3.97020164514839e-42
CG12254	2	celltype_JW18_vs_S2	1.59398086483085e-25
CG12263	2	celltype_JW18_vs_S2	8.20030704671475e-50
CG12264	2	celltype_JW18_vs_S2	2.87119382871984e-26
CG12272	2	celltype_JW18_vs_S2	2.09130382533197e-234
CG12290	2	celltype_JW18_vs_S2	0
CG12292	2	celltype_JW18_vs_S2	1.33070715096503e-197
CG12299	2	celltype_JW18_vs_S2	2.89833723419131e-42
CG12314	2	celltype_JW18_vs_S2	6.1420781128663e-13
CG12320	2	celltype_JW18_vs_S2	4.30116626139767e-08
CG12321	2	celltype_JW18_vs_S2	0.00213572671813446
CG12323	2	celltype_JW18_vs_S2	9.50468832981068e-37
CG12338	2	celltype_JW18_vs_S2	6.82381313860024e-53
CG12341	2	celltypeJW18.infectionwMel	6.56999931318774e-20
CG12343	2	celltype_JW18_vs_S2	2.1433954151321e-25
CG12359	2	celltype_JW18_vs_S2	1.11945634254422e-16
CG12363	2	celltypeJW18.infectionwMel	1.22922359239046e-05
CG12375	2	celltype_JW18_vs_S2	2.52288710168679e-99
CG12391	2	celltype_JW18_vs_S2	1.58468289555485e-42
CG12399	2	celltype_JW18_vs_S2	2.05901143086482e-195
CG12405	2	celltype_JW18_vs_S2	1.82500015631134e-86
CG1245	2	celltype_JW18_vs_S2	0.00335262544412412
CG12530	2	celltypeJW18.infectionwMel	4.31170354691444e-14
CG12532	2	celltypeJW18.infectionwMel	9.73443850175441e-09
CG12534	2	celltype_JW18_vs_S2	2.30700582312977e-64
CG12547	2	celltype_JW18_vs_S2	0
CG12559	2	celltype_JW18_vs_S2	4.42694429365018e-17
CG1257	2	celltype_JW18_vs_S2	8.8053923269747e-43
CG12576	2	celltype_JW18_vs_S2	0
CG12591	2	celltype_JW18_vs_S2	7.01570429507902e-26
CG12630	2	celltype_JW18_vs_S2	8.53485439123838e-177
CG12673	2	celltype_JW18_vs_S2	0
CG12681	2	celltype_JW18_vs_S2	1.56565793868597e-52
CG12682	2	celltype_JW18_vs_S2	3.99060220438671e-78
CG12701	2	celltype_JW18_vs_S2	3.52706092395463e-253
CG12734	2	celltype_JW18_vs_S2	5.87243768739534e-05
CG12736	2	wMel_vs_uninf	0.00734391139637674
CG12758	2	celltype_JW18_vs_S2	0
CG12768	2	celltype_JW18_vs_S2	3.34660937036702e-20
CG12773	2	celltype_JW18_vs_S2	0.000435463155865558
CG12855	2	wMel_vs_uninf	1.66803513343172e-08
CG12877	2	celltype_JW18_vs_S2	4.5410717544578e-31
CG12878	2	celltype_JW18_vs_S2	2.31290278455589e-56
CG12880	2	celltype_JW18_vs_S2	6.42769721904034e-161
CG12896	2	celltype_JW18_vs_S2	2.63676180653939e-20
CG12914	2	celltype_JW18_vs_S2	1.34647001574236e-36
CG12924	2	celltypeJW18.infectionwMel	1.84151781520017e-06
CG12936	2	celltype_JW18_vs_S2	2.22766621173946e-81
CG12938	2	celltype_JW18_vs_S2	1.3598557094993e-06
CG12942	2	celltype_JW18_vs_S2	1.72817682151672e-58
CG12947	2	celltype_JW18_vs_S2	3.22067641654342e-08
CG12948	2	celltype_JW18_vs_S2	9.64388163041876e-14
CG12972	2	celltype_JW18_vs_S2	1.78966421647348e-33
CG1298	2	celltype_JW18_vs_S2	4.51112581429984e-60
CG13001	2	celltype_JW18_vs_S2	2.42544550670765e-31
CG13005	2	celltype_JW18_vs_S2	0.00457604302731266
CG13011	2	celltype_JW18_vs_S2	2.90762269010372e-08
CG13014	2	celltypeJW18.infectionwMel	1.79059859139928e-05
CG13025	2	celltype_JW18_vs_S2	0.0047362418973176
CG1307	2	wMel_vs_uninf	5.39298276559878e-09
CG13109	2	celltype_JW18_vs_S2	4.27891199901784e-127
CG13126	2	wMel_vs_uninf	8.56111293754174e-11
CG13142	2	celltype_JW18_vs_S2	0.000633042457558549
CG13162	2	celltype_JW18_vs_S2	8.45174304498822e-18
CG13175	2	celltype_JW18_vs_S2	1.66911196315753e-32
CG13189	2	celltype_JW18_vs_S2	1.78760041056583e-28
CG13192	2	wMel_vs_uninf	1.04939967061595e-19
CG13204	2	celltype_JW18_vs_S2	2.74692004172987e-76
CG13213	2	celltype_JW18_vs_S2	2.78931588250493e-49
CG13240	2	wMel_vs_uninf	0.00623747981186798
CG13252	2	celltype_JW18_vs_S2	1.03768144636908e-66
CG13329	2	celltype_JW18_vs_S2	2.19112456144553e-179
CG13333	2	celltype_JW18_vs_S2	3.99343009098214e-86
CG13339	2	celltype_JW18_vs_S2	0.000874854596471529
CG13343	2	celltype_JW18_vs_S2	4.6446780400054e-43
CG13344	2	celltype_JW18_vs_S2	1.14023833191161e-11
CG13349	2	celltypeJW18.infectionwMel	1.74632886472565e-09
CG13366	2	celltypeJW18.infectionwMel	3.09500753528493e-35
CG13388	2	celltype_JW18_vs_S2	1.5200621870801e-189
CG13401	2	celltype_JW18_vs_S2	8.10002932544822e-23
CG13425	2	wMel_vs_uninf	2.59945822336672e-05
CG13482	2	celltype_JW18_vs_S2	2.81512881013445e-79
CG13506	2	celltype_JW18_vs_S2	2.00829978426368e-270
CG13533	2	celltype_JW18_vs_S2	9.18700148471934e-13
CG13624	2	celltype_JW18_vs_S2	2.23633753999027e-250
CG1363	2	celltype_JW18_vs_S2	1.58270213618156e-49
CG13650	2	celltype_JW18_vs_S2	2.0012383437867e-230
CG13687	2	celltype_JW18_vs_S2	6.19985306985694e-54
CG13688	2	celltype_JW18_vs_S2	7.82197289699927e-18
CG13693	2	celltypeJW18.infectionwMel	7.63110226625135e-06
CG1371	2	celltype_JW18_vs_S2	2.08734147349674e-272
CG13745	2	celltype_JW18_vs_S2	1.32948949110151e-212
CG13780	2	celltype_JW18_vs_S2	0
CG13786	2	celltype_JW18_vs_S2	2.40301483540228e-26
CG13914	2	celltype_JW18_vs_S2	3.27130473829333e-68
CG13924	2	celltype_JW18_vs_S2	1.02014328194575e-07
CG13926	2	celltype_JW18_vs_S2	1.63386945273521e-12
CG13929	2	celltypeJW18.infectionwMel	0.000900120756978482
CG1401	2	celltype_JW18_vs_S2	4.28129671354147e-69
CG14026	2	celltype_JW18_vs_S2	8.37759853457984e-236
CG14029	2	celltype_JW18_vs_S2	0
CG14031	2	celltype_JW18_vs_S2	1.74830894507291e-65
CG1404	2	celltype_JW18_vs_S2	1.84942132062287e-24
CG14074	2	celltype_JW18_vs_S2	0.00093079135912187
CG14103	2	celltype_JW18_vs_S2	0
CG14104	2	celltype_JW18_vs_S2	1.16396676413608e-08
CG1412	2	celltype_JW18_vs_S2	4.88948710146542e-250
CG14133	2	celltype_JW18_vs_S2	0.00277963963737633
CG14181	2	celltype_JW18_vs_S2	0.0023730290878095
CG14182	2	celltype_JW18_vs_S2	1.95755203580187e-22
CG14195	2	celltype_JW18_vs_S2	2.59813380639393e-239
CG14199	2	celltype_JW18_vs_S2	4.6981564092345e-09
CG14200	2	celltype_JW18_vs_S2	3.49822390476619e-211
CG14206	2	celltype_JW18_vs_S2	3.90042008334276e-11
CG14211	2	celltype_JW18_vs_S2	7.11487566872049e-09
CG14213	2	celltypeJW18.infectionwMel	0.00458898534594555
CG14214	2	celltype_JW18_vs_S2	1.61234730929797e-42
CG14215	2	celltype_JW18_vs_S2	1.02391196814646e-89
CG14216	2	celltype_JW18_vs_S2	1.80337133229664e-28
CG14220	2	celltype_JW18_vs_S2	1.64043385303717e-13
CG14222	2	celltypeJW18.infectionwMel	2.07835723254785e-06
CG14224	2	celltype_JW18_vs_S2	1.06547828293069e-30
CG14226	2	celltype_JW18_vs_S2	5.62068425352422e-122
CG14228	2	celltype_JW18_vs_S2	5.07049495243751e-14
CG14253	2	celltype_JW18_vs_S2	2.12929440535733e-192
CG14254	2	celltype_JW18_vs_S2	3.0401426044873e-34
CG14259	2	celltype_JW18_vs_S2	6.12164949584558e-273
CG1427	2	celltype_JW18_vs_S2	1.48814139094318e-45
CG14307	2	celltype_JW18_vs_S2	5.12539259320468e-88
CG14322	2	celltype_JW18_vs_S2	1.30380886605394e-63
CG1433	2	celltype_JW18_vs_S2	1.50027307179305e-12
CG14414	2	celltypeJW18.infectionwMel	1.30052523768193e-07
CG14431	2	celltype_JW18_vs_S2	4.79525051955408e-20
CG14435	2	celltype_JW18_vs_S2	4.9995528192883e-40
CG14437	2	celltype_JW18_vs_S2	2.95665716325362e-07
CG14438	2	celltype_JW18_vs_S2	2.89994793903245e-62
CG14444	2	celltype_JW18_vs_S2	1.54531226348649e-18
CG14446	2	celltype_JW18_vs_S2	2.28783036384437e-90
CG14450	2	wMel_vs_uninf	0.00196458635719767
CG14480	2	celltype_JW18_vs_S2	1.65111022057892e-104
CG14505	2	celltype_JW18_vs_S2	4.82404663379971e-05
CG1454	2	celltype_JW18_vs_S2	6.00990306061566e-214
CG14542	2	celltype_JW18_vs_S2	0.00062750213888085
CG14561	2	celltype_JW18_vs_S2	6.25047963338863e-11
CG14613	2	celltype_JW18_vs_S2	7.8141226550465e-16
CG14614	2	celltypeJW18.infectionwMel	3.63436520382545e-08
CG14617	2	celltype_JW18_vs_S2	9.33056435123685e-195
CG14618	2	celltype_JW18_vs_S2	1.00531089646939e-78
CG14622	2	celltype_JW18_vs_S2	0
CG14647	2	celltypeJW18.infectionwMel	3.65119180094712e-09
CG14648	2	celltype_JW18_vs_S2	1.71545768232858e-29
CG14650	2	celltypeJW18.infectionwMel	3.2787047586396e-05
CG14667	2	wMel_vs_uninf	1.42442281076423e-06
CG1467	2	celltype_JW18_vs_S2	7.66037471761466e-05
CG14670	2	celltype_JW18_vs_S2	1.94399983535893e-48
CG14685	2	celltype_JW18_vs_S2	1.89431860250371e-162
CG1469	2	celltype_JW18_vs_S2	0
CG1471	2	wMel_vs_uninf	3.10602713925505e-107
CG14712	2	wMel_vs_uninf	9.47441301145921e-28
CG1472	2	celltype_JW18_vs_S2	3.40847669284075e-41
CG1474	2	celltype_JW18_vs_S2	1.67620864002458e-13
CG14749	2	celltype_JW18_vs_S2	1.29883309266103e-05
CG14757	2	celltype_JW18_vs_S2	9.60874095019049e-07
CG14767	2	celltype_JW18_vs_S2	0
CG14779	2	celltypeJW18.infectionwMel	2.94172276565213e-07
CG14785	2	celltype_JW18_vs_S2	3.2197085444233e-29
CG14821	2	celltype_JW18_vs_S2	2.0379609509424e-69
CG14865	2	celltype_JW18_vs_S2	0.000686105593219738
CG14883	2	wMel_vs_uninf	2.17234731354785e-06
CG14895	2	celltype_JW18_vs_S2	9.56876903277e-81
CG14913	2	celltype_JW18_vs_S2	4.95927652694421e-27
CG14935	2	celltype_JW18_vs_S2	9.92111381784216e-57
CG1494	2	celltype_JW18_vs_S2	1.41937468295727e-27
CG1495	2	celltype_JW18_vs_S2	3.40888951559916e-117
CG14965	2	celltype_JW18_vs_S2	9.68972592107089e-14
CG14966	2	wMel_vs_uninf	0.00230188821183726
CG14967	2	celltype_JW18_vs_S2	4.43121923874854e-89
CG14968	2	celltype_JW18_vs_S2	2.16171102088173e-51
CG15009	2	celltype_JW18_vs_S2	0
CG15047	2	celltype_JW18_vs_S2	5.08326838637091e-12
CG1507	2	celltype_JW18_vs_S2	4.91172873979997e-229
CG15080	2	wMel_vs_uninf	0.000319705311238742
CG15087	2	wMel_vs_uninf	9.28600012718545e-05
CG15093	2	celltype_JW18_vs_S2	4.30863590182175e-130
CG15111	2	celltype_JW18_vs_S2	3.07494951071019e-07
CG1513	2	celltype_JW18_vs_S2	2.97255561494869e-64
CG15148	2	celltype_JW18_vs_S2	8.12044942277395e-14
CG15154	2	celltype_JW18_vs_S2	0
CG1516	2	celltype_JW18_vs_S2	0
CG15173	2	wMel_vs_uninf	2.52636688337775e-13
CG1518	2	celltype_JW18_vs_S2	5.03422235697401e-146
CG15186	2	celltype_JW18_vs_S2	1.48256516810325e-155
CG15189	2	celltype_JW18_vs_S2	3.66638485820861e-49
CG1519	2	celltype_JW18_vs_S2	1.15415866463311e-76
CG15224	2	celltype_JW18_vs_S2	0.00700459672139431
CG1529	2	celltype_JW18_vs_S2	1.04612100498455e-19
CG1532	2	wMel_vs_uninf	2.33970479078132e-12
CG15435	2	wMel_vs_uninf	0.00118856598754107
CG15440	2	wMel_vs_uninf	3.96289724208554e-06
CG15444	2	celltype_JW18_vs_S2	0
CG15456	2	celltype_JW18_vs_S2	2.74016008766409e-20
CG1548	2	celltype_JW18_vs_S2	4.73816850171714e-31
CG15497	2	celltype_JW18_vs_S2	2.80882520579037e-55
CG15523	2	wMel_vs_uninf	9.58325348898894e-16
CG1560	2	celltype_JW18_vs_S2	3.26976832174913e-50
CG1561	2	celltypeJW18.infectionwMel	4.07199498208145e-05
CG15626	2	wMel_vs_uninf	0.000164949004327685
CG15669	2	celltype_JW18_vs_S2	0
CG15671	2	celltype_JW18_vs_S2	0
CG15678	2	celltypeJW18.infectionwMel	9.25188111114721e-24
CG15705	2	celltype_JW18_vs_S2	1.28003562079171e-29
CG15736	2	celltype_JW18_vs_S2	2.09736202402605e-21
CG15743	2	celltype_JW18_vs_S2	4.28019681723533e-37
CG15744	2	celltype_JW18_vs_S2	1.76761686820033e-64
CG15773	2	celltype_JW18_vs_S2	6.44985349351409e-46
CG15814	2	celltypeJW18.infectionwMel	8.44934497509404e-18
CG1582	2	celltype_JW18_vs_S2	2.12039249091558e-10
CG15820	2	celltype_JW18_vs_S2	6.41583575097992e-186
CG1583	2	celltype_JW18_vs_S2	6.25109606852855e-37
CG15848	2	celltype_JW18_vs_S2	4.8947067772243e-63
CG15861	2	celltype_JW18_vs_S2	8.93475465711652e-07
CG15863	2	celltype_JW18_vs_S2	4.14486879329631e-27
CG15865	2	celltype_JW18_vs_S2	6.63089941184207e-07
CG1587	2	celltype_JW18_vs_S2	2.74306108503737e-61
CG15871	2	celltype_JW18_vs_S2	2.3209975739786e-14
CG15878	2	celltype_JW18_vs_S2	1.01337252815169e-35
CG15883	2	celltype_JW18_vs_S2	3.71449581830841e-41
CG15914	2	celltype_JW18_vs_S2	0.000124616644562616
CG1597	2	celltype_JW18_vs_S2	1.45019033699256e-29
CG1620	2	celltype_JW18_vs_S2	2.17754810665627e-100
CG1628	2	celltype_JW18_vs_S2	1.26675262196904e-10
CG1636	2	celltype_JW18_vs_S2	5.8584789803539e-61
CG1640	2	celltype_JW18_vs_S2	7.82365456091871e-159
CG1651	2	celltype_JW18_vs_S2	1.82918777994824e-252
CG1657	2	wMel_vs_uninf	0.000207340452182493
CG1663	2	celltype_JW18_vs_S2	3.16333410097466e-24
CG1668	2	celltype_JW18_vs_S2	4.89447908128338e-159
CG16717	2	celltype_JW18_vs_S2	0.000110424291337831
CG1675	2	celltype_JW18_vs_S2	1.27170080449746e-32
CG16758	2	celltypeJW18.infectionwMel	3.19328151293735e-05
CG1676	2	celltype_JW18_vs_S2	5.08171974295434e-25
CG1677	2	wMel_vs_uninf	1.9102359508458e-43
CG16799	2	celltype_JW18_vs_S2	1.45290483139355e-11
CG16800	2	celltype_JW18_vs_S2	6.26577607607379e-27
CG1681	2	celltype_JW18_vs_S2	4.3888925545191e-96
CG16852	2	celltypeJW18.infectionwMel	7.49535626668082e-05
CG16863	2	wMel_vs_uninf	7.34762184683495e-05
CG16865	2	celltype_JW18_vs_S2	7.06843264233725e-12
CG16868	2	wMel_vs_uninf	1.2102179233547e-60
CG16888	2	celltype_JW18_vs_S2	1.21608253529869e-21
CG16890	2	celltype_JW18_vs_S2	5.51150095881953e-11
CG16928	2	wMel_vs_uninf	1.13481090437773e-27
CG16936	2	celltype_JW18_vs_S2	2.53302695927479e-198
CG16940	2	wMel_vs_uninf	1.16649958095366e-19
CG16952	2	celltype_JW18_vs_S2	6.73885012465118e-10
CG16953	2	celltype_JW18_vs_S2	1.78755064743213e-69
CG16973	2	celltype_JW18_vs_S2	0
CG16975	2	celltype_JW18_vs_S2	2.14200965612119e-65
CG16979	2	celltype_JW18_vs_S2	2.00904991445461e-24
CG16986	2	celltype_JW18_vs_S2	6.2584920545214e-50
CG1702	2	celltype_JW18_vs_S2	6.71180521918356e-191
CG17027	2	celltype_JW18_vs_S2	1.84057659664131e-16
CG17028	2	celltype_JW18_vs_S2	1.04591235609122e-10
CG17029	2	celltype_JW18_vs_S2	6.00014922720207e-08
CG1703	2	celltypeJW18.infectionwMel	7.82160609614972e-12
CG1705	2	celltype_JW18_vs_S2	3.45644460457441e-35
CG17065	2	celltype_JW18_vs_S2	4.21476259742369e-40
CG17082	2	celltypeJW18.infectionwMel	1.24876758653508e-11
